transaction,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
9286,CASH_OUT,642.16,C1313637160,0,0,C228493439,1674670.62,1675312.79,0
9287,DEBIT,1887.02,C720264794,118624.29,116737.27,C1051767854,1673393.08,1675280.1,0
9288,CASH_OUT,1369.7,C2060044462,12747.86,11378.16,C544533371,1673618.79,1674988.49,0
9289,CASH_OUT,3989.44,C325622469,0,0,C945678918,1670955.92,1674945.36,0
9290,CASH_OUT,3294.04,C1162353899,0,0,C681553481,1671573.29,1674867.33,0
9291,CASH_OUT,14844.38,C2000347944,0,0,C968591791,1660015.76,1674860.14,0
9292,CASH_OUT,70.04,C137848944,0,0,C1189861498,1281854.14,1674837.13,0
9293,CASH_IN,14213.97,C2025979697,1.31E+07,1.31E+07,C1354183876,1977688.1,1674692.64,0
9294,CASH_OUT,4044.31,C856988559,21280,17235.69,C1150224259,1670378.27,1674422.58,0
9295,CASH_OUT,1897.99,C70474147,0,0,C802113875,1672236.84,1674134.83,0
9296,CASH_OUT,4931.97,C970470523,0,0,C2144030797,1669004.16,1673936.13,0
9297,CASH_OUT,19012.62,C1115572987,0,0,C1897172546,1654599.02,1673611.64,0
9298,DEBIT,5636.45,C692776470,8819,3182.55,C132379888,1667442.04,1673078.49,0
9299,DEBIT,5605.21,C780085672,0,0,C1082475246,1667000.63,1672605.84,0
9300,CASH_OUT,15002.96,C945756249,0,0,C836976325,1657310.6,1672313.56,0
9301,CASH_OUT,9060.24,C1259173208,15904,6843.76,C1560963262,1663097.32,1672157.56,0
9302,CASH_OUT,13133.1,C374500478,54182.28,41049.18,C1023385482,1626335.71,1672155.33,0
9303,CASH_IN,10613.75,C403497090,1757192.29,1767806.05,C904847663,946817.25,1671935.25,0
9304,DEBIT,8553.98,C1890031956,565,0,C1813410811,1663290.34,1671844.32,0
9305,CASH_IN,11628.49,C1819732135,1.17E+07,1.18E+07,C786113584,1682989.06,1671360.57,0
9306,DEBIT,1023.96,C1326407111,0,0,C453125272,1670229.34,1671253.3,0
9307,CASH_OUT,12846.84,C130717865,0,0,C1979392543,1657641.64,1670488.47,0
9308,CASH_OUT,3247.69,C1242826283,0,0,C89822982,1666879.91,1670127.6,0
9309,CASH_IN,3320.07,C1030083250,9058,12378.07,C395790413,1673192.27,1669872.2,0
9310,CASH_IN,13672.49,C1958395911,599250.08,612922.57,C1827845688,1683439.45,1669766.97,0
9311,DEBIT,6607.97,C716381850,11953,5345.03,C837328272,1662870.72,1669478.69,0
9312,CASH_OUT,14548.3,C1678450924,0,0,C275714876,1654359.26,1668907.56,0
9313,CASH_IN,15586.2,C1530804160,7226930.59,7242516.79,C1512885225,1683949.34,1668363.14,0
9314,DEBIT,4515.1,C841691188,1006,0,C435693097,1663135.21,1667650.31,0
9315,CASH_IN,214.34,C1555444873,1432737.36,1432951.7,C1288198891,1667660.69,1667446.35,0
9316,CASH_IN,4095.44,C1856110208,1387144.97,1391240.41,C1039411368,1670614.89,1666519.45,0
9317,CASH_OUT,17535.11,C97706499,0,0,C1439843980,125876.05,1666339.23,0
9318,CASH_OUT,9017.07,C1373104266,309364,300346.93,C355105316,1656731.5,1665748.57,0
9319,DEBIT,9887.48,C2024961463,29879,19991.52,C2070862241,1655783.29,1665670.77,0
9320,CASH_OUT,341.49,C1448253460,53483,53141.51,C1139252660,1665101.78,1665443.26,1
9321,CASH_OUT,14217.67,C1786104541,0,0,C669380583,1650895.8,1665113.47,0
9322,CASH_OUT,16262.07,C1032032112,0,0,C14437475,991641.54,1664972.63,0
9323,CASH_OUT,17167.65,C561042106,69950,52782.35,C1498853316,1647684.8,1664852.45,0
9324,CASH_IN,10886.54,C1919674189,1.41E+07,1.41E+07,C377367680,1675731.67,1664845.13,0
9325,CASH_OUT,11736.14,C1741912190,0,0,C910119139,1652525.41,1664261.55,0
9326,CASH_IN,10943.92,C550592935,5925678.68,5936622.59,C1043378345,1882546.46,1663518.66,0
9327,CASH_OUT,1671.92,C231953546,0,0,C2139716330,1732931.94,1663348.46,0
9328,TRANSFER,8086.39,C880324029,0,0,C1813545447,1535576.85,1663087.95,0
9329,CASH_OUT,15964.1,C1363109650,0,0,C10573518,1646638.92,1662603.02,0
9330,DEBIT,3820.61,C83628281,0,0,C211944299,1658739.8,1662560.42,0
9331,CASH_OUT,17168.69,C580031615,14172,0,C729255592,1255063.13,1662477.39,0
9332,CASH_IN,12445.6,C629260194,196,12641.6,C575555170,1330247.18,1662109.86,0
9333,CASH_IN,18091.23,C1569699645,505,18596.23,C1098402201,1679712.87,1661621.64,0
9334,CASH_IN,15105.58,C1162020744,3702,18807.58,C1718025779,1578847.49,1661304.79,0
9335,DEBIT,3062.27,C177351078,11565,8502.73,C788949534,170421.13,1661117.89,0
9336,CASH_IN,14635.36,C934008123,1571661.43,1586296.79,C1549680453,1675751.62,1661116.26,0
9337,CASH_IN,17548.33,C1649590033,4263,21811.33,C1176045015,1412295.6,1660264.09,0
9338,CASH_OUT,4529.08,C1893870785,31740,27210.92,C456580622,1655717.98,1660247.07,0
9339,CASH_OUT,17828.04,C667194460,0,0,C1733796574,1642260.92,1660088.96,0
9340,DEBIT,2340.78,C977536097,2949,608.22,C944858368,883096.28,1659765.71,0
9341,CASH_IN,4815.88,C1820706206,3926234.57,3931050.44,C944858368,1664581.59,1659765.71,0
9342,CASH_OUT,7166.51,C473543249,21140,13973.49,C1571857785,1652564.07,1659730.57,0
9343,CASH_IN,13989.62,C945820510,2147439.73,2161429.35,C169330666,1673644.59,1659654.98,0
9344,CASH_OUT,6660.24,C964852005,0,0,C725511201,1652711.83,1659372.06,0
9345,CASH_OUT,14184.45,C182211795,11505,0,C844969763,1645087.98,1659272.43,0
9346,CASH_OUT,6425.92,C1799500951,0,0,C1705915320,1652529.28,1658955.19,0
9347,CASH_OUT,7542.19,C786263352,99141,91598.81,C745656793,1651207.74,1658749.93,0
9348,TRANSFER,13704,C1735554279,13704,0,C12793273,0,1658746.09,1
9349,CASH_IN,2120.09,C609693387,1.18E+07,1.18E+07,C1961860871,1660839.54,1658719.46,0
9350,CASH_OUT,11467.29,C2124831074,13203,1735.71,C637796214,1647150.31,1658617.59,0
9351,DEBIT,2713.29,C1802587478,1131890.32,1129177.04,C2117215775,1655652.54,1658365.83,0
9352,DEBIT,3949.21,C1892660266,67117,63167.79,C889274961,1654113.54,1658062.75,1
9353,CASH_IN,2557.2,C1330905501,4490324.42,4492881.61,C523741044,1660417.7,1657860.5,0
9354,DEBIT,1802.7,C1842084009,72971,71168.3,C265014902,1655599.85,1657402.55,0
9355,CASH_OUT,13824.34,C205041409,0,0,C20389775,1669009.78,1657321.94,0
9356,CASH_OUT,13245.95,C148757305,0,0,C1834562806,1643617.9,1656863.85,0
9357,DEBIT,554.45,C1285763491,1079,524.55,C460237564,1656300.81,1656855.26,0
9358,CASH_OUT,11464.73,C26291376,0,0,C460237564,1337408.41,1656300.81,0
9359,CASH_OUT,6033.95,C777599697,0,0,C2110090153,1693734.7,1656106.71,0
9360,DEBIT,2355.39,C1038632059,50071,47715.61,C2070862241,1683596.51,1655783.29,0
9361,CASH_IN,18587.58,C319811062,1425348.64,1443936.23,C2117215775,1674240.13,1655652.54,0
9362,CASH_IN,15121.17,C746085771,375003.33,390124.51,C174984799,1670596.51,1655475.33,0
9363,CASH_OUT,1118.65,C1319582246,451764,450645.35,C1107146140,767574.7,1655416.88,0
9364,CASH_OUT,2353.08,C650501298,68300,65946.92,C2044295663,1652919.96,1655273.04,0
9365,CASH_IN,10246.32,C2052636027,1.53E+07,1.53E+07,C1698701388,1665286.75,1655040.43,0
9366,CASH_OUT,1674.06,C727831375,0,0,C419620565,1653174.22,1654848.28,0
9367,CASH_IN,1340.38,C630923796,217,1557.38,C1203094087,1487976.41,1654022.72,0
9368,CASH_OUT,17726.06,C1923591408,1539,0,C1863303295,1483002.23,1653713.59,0
9369,CASH_OUT,17765.2,C581227120,1776,0,C1422584540,1257388.89,1653704.89,0
9370,CASH_OUT,6039.02,C473128280,0,0,C1155337528,1646689.08,1652728.1,0
9371,CASH_IN,19270.7,C2001638714,8204769.53,8224040.23,C1828241825,1671904.31,1652633.61,0
9372,TRANSFER,10237.78,C857070081,31210,20972.22,C910119139,1788734.86,1652525.41,0
9373,CASH_OUT,10719.87,C1992615464,0,0,C414674123,1641644.48,1652364.35,0
9374,CASH_OUT,10388.35,C1800381890,0,0,C1520981300,1427358.05,1652316.27,0
9375,DEBIT,3290.44,C1396667198,201933,198642.56,C2018899358,1648900.96,1652191.4,0
9376,CASH_OUT,5179.96,C579609239,0,0,C169619597,1376435.56,1651884.58,0
9377,CASH_IN,2255.24,C77715638,1.95E+07,1.95E+07,C1400298048,1653900.37,1651645.14,0
9378,CASH_IN,19657.1,C370542607,21810,41467.1,C284686302,1671155.83,1651498.73,0
9379,CASH_IN,6549.39,C566993248,6419496.3,6426045.69,C1281912848,1657694.22,1651144.83,0
9380,CASH_IN,11124.33,C186360866,2.32E+07,2.32E+07,C1778875325,1662081.42,1650957.08,0
9381,CASH_IN,1338.78,C531817185,634216.73,635555.51,C507538622,1652209.07,1650870.29,0
9382,CASH_IN,16399.44,C1328204166,52992,69391.44,C881248715,1667189.42,1650789.99,0
9383,CASH_IN,19219.76,C403802214,2323377.66,2342597.42,C1456334946,1669903.54,1650683.78,0
9384,CASH_OUT,18335.54,C1783686961,0,0,C48785160,1002761.04,1650599.85,0
9385,CASH_IN,10389.27,C1671097790,1848,12237.27,C258951429,1660860.22,1650470.96,0
9386,DEBIT,3408.03,C919170157,108386.21,104978.18,C1225979740,283337.05,1650404.83,0
9387,CASH_OUT,18401.41,C933668666,0,0,C1013296540,1631892.6,1650294.01,0
9388,DEBIT,5013.53,C1480552214,30758,25744.47,C1339179775,1348576.99,1650268.76,0
9389,CASH_IN,15384.48,C1307806831,5178733.62,5194118.09,C1328442807,1665457.55,1650073.07,0
9390,DEBIT,6276.12,C240960573,219620,213343.88,C1547590185,1643641.46,1649917.57,0
9391,TRANSFER,4850.72,C226843196,155,0,C2102574804,1202345.03,1649877.44,0
9392,CASH_IN,10451.04,C1947254838,40199,50650.04,C99354359,1660069.81,1649618.77,0
9393,CASH_OUT,4188.82,C628882667,0,0,C1535886969,1645208.91,1649397.73,0
9394,CASH_OUT,12733.4,C1782492870,299877,287143.6,C779282932,1466308.64,1649110.07,0
9395,CASH_IN,4668.46,C640832644,2.06E+07,2.06E+07,C1422584540,1653704.89,1649036.44,0
9396,CASH_IN,10850.12,C2014006706,1345519.65,1356369.77,C1535441667,1659764.35,1648914.23,0
9397,CASH_OUT,8002.41,C254239376,5652,0,C847264665,1640801.42,1648803.83,0
9398,CASH_OUT,3773.6,C1235783117,0,0,C1948942582,1420265.91,1648518.92,0
9399,CASH_IN,2814.82,C1863432401,4290873.35,4293688.18,C1819541247,1651153.83,1648339.01,0
9400,CASH_IN,2126.29,C688491213,1.60E+07,1.60E+07,C1704995150,1650387.87,1648261.58,0
9401,CASH_IN,16004.66,C1566359907,2309366.86,2325371.52,C910119139,1664261.55,1648256.89,0
9402,CASH_IN,11516.96,C1557364944,4429170.11,4440687.07,C1812627994,1475383.52,1648147.29,0
9403,DEBIT,7362.91,C1118699603,0,0,C967218202,1245769.13,1648055.17,0
9404,CASH_IN,7051.71,C1509171306,1033300.59,1040352.3,C422332095,1111166.01,1647602.2,0
9405,CASH_OUT,10170.06,C1420609563,0,0,C2080112237,1636845.37,1647015.43,0
9406,CASH_OUT,17222.16,C1981384224,0,0,C108763013,1431823.28,1646741.12,0
9407,CASH_IN,15151.81,C1972760700,5361259.97,5376411.78,C503501228,1622680.13,1646727.44,0
9408,CASH_IN,18712.56,C1722756995,372480.68,391193.24,C1188515507,1664893.65,1646181.09,0
9409,CASH_OUT,2084.49,C946958086,3640,1555.51,C2099240617,1644079.24,1646163.72,0
9410,CASH_IN,2824.43,C180238271,353,3177.43,C384546620,1648926.46,1646102.03,0
9411,DEBIT,3906.03,C168752365,88408,84501.97,C248053654,1618669.81,1645817.77,0
9412,CASH_OUT,12246.36,C529710107,0,0,C503054661,1381821,1644947.85,0
9413,CASH_OUT,10149.76,C58367020,0,0,C1853103014,1634551.31,1644701.06,0
9414,CASH_IN,4158.8,C1993301040,1945388.21,1949547.01,C847264665,1648803.83,1644645.02,0
9415,CASH_OUT,6943.73,C509197774,0,0,C934168384,1340534.76,1644633.27,0
9416,CASH_OUT,14209.91,C2057699196,0,0,C1387146776,1630383.58,1644593.48,0
9417,CASH_IN,12433.51,C1217905229,3369347.24,3381780.75,C1701772846,1656928.99,1644495.48,0
9418,CASH_IN,12827.53,C549477512,3584901.79,3597729.33,C751041776,1657120.55,1644293.02,0
9419,DEBIT,1681.1,C1356385517,136945,135263.9,C150538081,1642560.98,1644242.07,0
9420,CASH_OUT,9788.03,C409158613,7556,0,C425383611,1286692.8,1643990.4,0
9421,CASH_OUT,13587.31,C632110460,0,0,C304783666,1630380.85,1643968.17,0
9422,DEBIT,7355.54,C1686773507,0,0,C1736786725,950544.39,1643958.11,0
9423,CASH_OUT,18359.09,C1240536793,0,0,C1320515149,519403.3,1643201.26,0
9424,DEBIT,10391.85,C1665098609,1685,0,C1036549912,1632713.01,1643104.85,0
9425,DEBIT,2645.8,C1029814724,106864,104218.2,C1485420825,1640311.38,1642957.18,0
9426,CASH_OUT,16979.83,C2135606774,0,0,C11029936,1625780.12,1642759.96,0
9427,CASH_OUT,9199.6,C1814205686,20649,11449.4,C1852633892,1130926.21,1642589.03,0
9428,CASH_OUT,3356.01,C1051294099,0,0,C1481637576,59568.1,1642524.05,0
9429,CASH_OUT,19604.07,C1540233463,0,0,C993678984,1081309.44,1642471.67,1
9430,DEBIT,1024.84,C1741289128,46642,45617.16,C282603844,1640797.26,1641822.1,0
9431,CASH_IN,7259.99,C2094714326,298336,305595.99,C20901213,1648742.35,1641482.36,0
9432,DEBIT,2949.81,C1903600325,151294.59,148344.78,C217653894,1638257.75,1641207.56,1
9433,CASH_OUT,18913.28,C829770232,0,0,C2020587274,1622268.47,1641181.74,0
9434,CASH_IN,10905.03,C65691051,1556695.23,1567600.26,C1016689071,1134070.88,1641111.87,0
9435,CASH_IN,6965.49,C1884406367,1.28E+07,1.28E+07,C1826548683,1647966.03,1641000.54,0
9436,TRANSFER,1065.06,C948474096,0,0,C861081794,1639813.18,1640878.24,0
9437,CASH_IN,10397.34,C1256167709,5529228.71,5539626.05,C1006463840,1822568.67,1640696.73,0
9438,CASH_OUT,8582.5,C556562487,2058,0,C1259410360,2000,1640389.31,0
9439,CASH_OUT,13224.58,C908976407,0,0,C1639162348,1626794.17,1640018.76,0
9440,CASH_OUT,10033.84,C918548525,0,0,C1506374274,1629938.09,1639971.93,0
9441,DEBIT,319.39,C552263446,35938,35618.61,C144793014,1182600,1639884.07,0
9442,CASH_OUT,18678.88,C437319973,0,0,C1192350818,2116450.5,1639827.47,0
9443,CASH_OUT,6499.04,C1337217537,0,0,C2110623348,983588.91,1639821.34,0
9444,CASH_OUT,11243.84,C1300710331,6356,0,C449911178,1628561.74,1639805.58,0
9445,CASH_OUT,9968.8,C1574294627,0,0,C10066249,1629707.47,1639676.27,0
9446,CASH_IN,11058.03,C447037296,1.71E+07,1.71E+07,C426983364,596394.57,1639441.11,0
9447,CASH_IN,13586.75,C1676084940,2.19E+07,2.19E+07,C426983364,1653027.86,1639441.11,0
9448,CASH_IN,9181.42,C1645731743,3704987.48,3714168.89,C614438306,1648194.73,1639013.32,1
9449,CASH_OUT,16279.41,C1828789442,0,0,C713961699,1622684.25,1638963.66,0
9450,CASH_OUT,13441.87,C671157393,53855,40413.13,C1688930076,1625461,1638902.87,0
9451,CASH_OUT,2036.8,C1601105066,0,0,C1834000338,1636779.8,1638816.6,0
9452,CASH_IN,14094.32,C756964243,144883.5,158977.82,C111018678,1759658.59,1638299.8,0
9453,CASH_IN,15170.41,C1312571068,2.93E+07,2.93E+07,C641083554,1541669.3,1638220.01,0
9454,CASH_OUT,10810.39,C2117557172,0,0,C2009216357,1418765.27,1638160.98,0
9455,DEBIT,3922.01,C207514174,47383,43460.99,C746068343,1634154.21,1638076.22,0
9456,CASH_OUT,933.24,C931029707,0,0,C862019106,1636975.53,1637908.77,0
9457,CASH_OUT,18036.83,C1207150407,43682,25645.17,C487776685,1744664.02,1637751.61,0
9458,DEBIT,1461.15,C567876142,0,0,C384209960,1273809.84,1637704.52,0
9459,CASH_IN,8448.3,C1711080850,3306501.88,3314950.18,C275925618,1586139.5,1637685.63,0
9460,CASH_IN,16055.75,C440752935,2160972.67,2177028.42,C945305872,105597.29,1637622.54,0
9461,CASH_OUT,15767.17,C2095135773,0,0,C1485360262,1621837.3,1637604.47,0
9462,CASH_IN,19659.42,C1363906799,5466930.21,5486589.63,C46947465,1083841.97,1637603.86,0
9463,CASH_OUT,16160.51,C1559267064,2548,0,C206227730,916611.42,1637221.37,0
9464,CASH_OUT,2723.63,C905639097,0,0,C81465126,1634467.84,1637191.47,0
9465,CASH_OUT,12555.74,C1185512304,0,0,C862019106,1624419.79,1636975.53,0
9466,CASH_OUT,11097.67,C1516028915,303542,292444.33,C1079491260,1532266.31,1636883.75,0
9467,CASH_IN,7094.49,C976894540,5736792.11,5743886.6,C676273835,1643766.31,1636671.83,0
9468,DEBIT,1833.44,C825962960,12301,10467.56,C79588333,1634805.88,1636639.32,0
9469,CASH_OUT,15004.5,C2085011972,0,0,C1380903116,1621517.19,1636521.69,0
9470,DEBIT,4239.08,C622891511,1430,0,C1817160490,1632112.11,1636351.19,0
9471,CASH_OUT,18828.64,C120655118,693,0,C1779523437,1569103.1,1636328.99,0
9472,CASH_IN,11117.32,C1122413144,8736865.18,8747982.5,C1106180874,1647208.67,1636091.35,0
9473,CASH_OUT,16422.87,C156571360,0,0,C1879158193,1483116.86,1635547.34,0
9474,CASH_IN,346.29,C1146160530,2252993.37,2253339.65,C1251687413,1635837.82,1635491.53,1
9475,CASH_IN,2633.11,C104545014,2247988.93,2250622.04,C1504539110,1637971.01,1635337.9,0
9476,CASH_OUT,878.19,C699981287,11039,10160.81,C1952011706,1634248.28,1635126.47,0
9477,CASH_IN,17034.07,C1733250105,20261,37295.07,C1190215254,1652042.76,1635008.68,0
9478,CASH_OUT,6848.74,C1705743616,0,0,C1649387837,1627700.72,1634549.47,0
9479,CASH_IN,4251.63,C848156606,2.76E+07,2.76E+07,C1664920909,1118083.89,1634538.26,0
9480,CASH_OUT,2495.16,C178983909,0,0,C642801234,1632009.26,1634504.42,0
9481,CASH_OUT,11469.21,C1594745221,15844,4374.79,C1702778188,1622980.5,1634449.71,0
9482,CASH_OUT,2624.02,C304470076,267,0,C1984154797,1631646.49,1634270.51,0
9483,CASH_OUT,10934.53,C1888829273,0,0,C1772055258,1623068.32,1634002.84,0
9484,CASH_OUT,18438.57,C1307192754,0,0,C410113323,1615361.44,1633800.01,0
9485,TRANSFER,19265.33,C791867889,0,0,C1151706143,1358828.38,1633561.59,0
9486,CASH_OUT,12805.12,C303849700,0,0,C1151706143,1620756.47,1633561.59,0
9487,CASH_OUT,13150.26,C295542556,1697,0,C806302731,1620347.85,1633498.12,0
9488,CASH_IN,2917.89,C407574642,5764444.15,5767362.04,C1854453853,1635847.46,1632929.57,0
9489,CASH_OUT,6756.41,C1677591774,10,0,C1175199409,1625820.51,1632576.92,0
9490,DEBIT,1540.03,C390963869,0,0,C1011526202,1630701.33,1632241.35,0
9491,CASH_IN,12612.82,C336918153,3069519.14,3082131.96,C491001071,1644656.2,1632043.38,0
9492,CASH_OUT,7741.99,C420139912,0,0,C1164239947,1624216.52,1631958.51,0
9493,CASH_IN,4511.43,C748770717,3394746.4,3399257.83,C1039411368,1635838.61,1631327.18,0
9494,CASH_OUT,9583.85,C813509779,6094,0,C26482360,1621671.81,1631255.66,0
9495,CASH_OUT,19790.59,C1882970353,0,0,C1088311753,1611299.42,1631090.01,0
9496,CASH_OUT,17139.93,C235370527,0,0,C950619151,1613932.92,1631072.85,0
9497,CASH_OUT,15947.54,C102073812,0,0,C66507909,1614981.46,1630929,0
9498,CASH_OUT,18121.88,C64703088,0,0,C7801771,1612535.32,1630657.21,1
9499,CASH_OUT,16071.77,C312144484,0,0,C559992585,1614574.24,1630646.01,0
9500,CASH_OUT,3930.67,C1894145242,0,0,C1109421585,968721.77,1630226.85,0
9501,CASH_IN,19398.1,C879712214,325493.41,344891.5,C598130985,1649325.83,1629927.74,0
9502,CASH_OUT,1605.56,C668251140,0,0,C1062650008,3312398.94,1629890.34,0
9503,DEBIT,1623.8,C1996329299,162891.25,161267.46,C1694246418,1628149.7,1629773.5,0
9504,CASH_IN,4204.58,C1436916930,20465,24669.58,C625088521,1633954.42,1629749.85,0
9505,CASH_OUT,11355.81,C2027707798,21588,10232.19,C1842688676,1618318.5,1629674.31,0
9506,CASH_IN,8781.05,C1603003858,866804.46,875585.51,C2115571355,1637953.65,1629172.6,0
9507,CASH_OUT,887.45,C1333675795,0,0,C761050956,1051969.49,1629143.58,0
9508,CASH_OUT,966.88,C364263134,122211,121244.12,C1308408600,1627563.06,1628529.94,0
9509,CASH_OUT,1696.72,C916513031,0,0,C677267519,928253.57,1628477.66,0
9510,CASH_OUT,12698.37,C2138278629,0,0,C1883892240,1615644.95,1628343.32,0
9511,CASH_IN,1317.42,C1703816712,464,1781.42,C1710901767,1629294.54,1627977.11,0
9512,CASH_OUT,10410.9,C1027002322,20587,10176.1,C1022680775,1617519.8,1627930.7,0
9513,CASH_IN,10515.53,C1518477415,20913,31428.53,C1784469037,1638337.82,1627822.29,0
9514,CASH_IN,9607.58,C1299325157,145313,154920.58,C394726595,1637068.7,1627461.12,0
9515,CASH_OUT,19447.95,C406128818,3011,0,C694737898,1607761.98,1627209.93,0
9516,DEBIT,13586,C1252480050,2684,0,C319453013,1613311.58,1626897.58,0
9517,CASH_OUT,13587.78,C883421653,0,0,C1788388430,1811689.82,1626887.42,0
9518,CASH_OUT,3894.25,C67639489,103712,99817.75,C1204762214,1622575.22,1626469.47,0
9519,CASH_OUT,19572.59,C1409744429,0,0,C1688774799,1606863.3,1626435.89,0
9520,CASH_OUT,5392.49,C1433008186,0,0,C633559764,1620919.59,1626312.08,0
9521,CASH_OUT,15151.64,C822274177,0,0,C636779273,1535254.02,1626219.93,0
9522,CASH_OUT,11102.67,C875340820,0,0,C1335737198,1614901.77,1626004.45,0
9523,CASH_IN,3967.28,C501004367,9223065.15,9227032.43,C741924904,1629777.44,1625810.16,1
9524,DEBIT,3534.12,C2102148093,0,0,C11029936,1612283.46,1625780.12,0
9525,CASH_OUT,9962.54,C1124380630,0,0,C11029936,1615817.58,1625780.12,0
9526,DEBIT,507.02,C1797390287,76596,76088.98,C2057051169,1625227.59,1625734.61,0
9527,CASH_OUT,6675.41,C1640008044,0,0,C345816451,805587.37,1625716.64,0
9528,CASH_IN,11815.14,C678644468,4186140.78,4197955.92,C345816451,1637531.78,1625716.64,0
9529,TRANSFER,1118.41,C1554178924,0,0,C106419152,171392.47,1624986.86,0
9530,CASH_OUT,3135.93,C510291285,0,0,C576578746,1621312.35,1624448.28,0
9531,CASH_IN,7620.75,C804986108,1225577.4,1233198.15,C932351706,1544643.21,1624379.48,0
9532,CASH_IN,12343.62,C267347415,3195957.36,3208300.97,C1357940319,1636375.79,1624032.17,0
9533,CASH_OUT,16691.95,C1011167005,0,0,C1976096999,1349265.02,1623367.41,0
9534,CASH_OUT,3746.79,C838680254,0,0,C94538263,1619133.88,1622880.67,0
9535,CASH_IN,2642.61,C935837188,3334957.61,3337600.22,C1735922814,1625502.5,1622859.89,0
9536,CASH_OUT,8847.53,C1696540017,246500.92,237653.39,C1292179523,1526662.7,1622638.69,0
9537,CASH_OUT,2940.4,C932611149,488,0,C886891753,1619641.25,1622581.65,1
9538,CASH_OUT,12569.55,C1152154442,0,0,C355970563,1865579.14,1622436.37,0
9539,CASH_IN,14841.28,C2143297796,1006596.96,1021438.24,C320343241,1637200.45,1622359.17,0
9540,CASH_OUT,10444.74,C1137215936,0,0,C1742381817,814945.34,1621947.5,0
9541,DEBIT,3427.22,C705376532,36081,32653.78,C1099316917,1618118.38,1621545.6,0
9542,CASH_IN,13516.78,C1930740649,3206874.34,3220391.12,C2040616075,652098.03,1621178.45,0
9543,CASH_OUT,19283.73,C1847644082,0,0,C1929097404,1233225.44,1621041.11,0
9544,DEBIT,362.61,C1400647185,6014,5651.39,C36295353,1620589.82,1620952.43,1
9545,CASH_OUT,3953.48,C639601901,0,0,C1963008965,1754328.13,1620700.95,1
9546,CASH_OUT,13310.79,C1578505315,0,0,C810388327,1607106.02,1620416.81,0
9547,CASH_OUT,1058.63,C268466186,309559,308500.37,C360696244,1619279.98,1620338.61,0
9548,CASH_IN,10411.54,C1525515184,18322,28733.54,C1541599468,1630362.93,1619951.39,0
9549,CASH_OUT,6523.58,C1588156207,0,0,C1564988655,1612935.83,1619459.41,0
9550,CASH_OUT,6293.83,C1810927384,48679,42385.17,C1980189656,771973.54,1619324.62,0
9551,CASH_IN,17334.92,C1512901238,9437512.36,9454847.28,C177363120,1636029.25,1618694.32,0
9552,DEBIT,344.21,C341832285,157002,156657.79,C1298177219,11985,1618631.97,1
9553,CASH_OUT,1240.64,C417848841,43136,41895.36,C1828236475,1616900.94,1618141.58,0
9554,CASH_OUT,4213.65,C989606547,0,0,C1170072949,1613570.25,1617783.9,0
9555,CASH_OUT,7501.63,C1395673328,678446,670944.37,C224265387,1601989.25,1617563.32,0
9556,CASH_OUT,8072.44,C1355382983,0,0,C224265387,1609490.88,1617563.32,0
9557,CASH_OUT,17550.09,C1452253602,48060.77,30510.68,C2092085831,1599749.47,1617299.55,0
9558,CASH_IN,8689.27,C1292923097,5498908.22,5507597.48,C1265284050,1317684.84,1617255.51,0
9559,DEBIT,9236.48,C1411760359,303351,294114.52,C1817805905,1457056.47,1617248.66,0
9560,CASH_IN,19069.78,C1925472782,4396800.55,4415870.33,C948243200,1636177.78,1617108,0
9561,CASH_IN,16434.08,C1194608555,400236,416670.08,C720179024,1633535.31,1617101.23,0
9562,CASH_IN,18466.75,C867076149,9098833.57,9117300.32,C1945892969,1635300.17,1616833.42,0
9563,DEBIT,3581.01,C2135512118,287,0,C265713738,1613038.4,1616619.42,0
9564,DEBIT,8517.11,C921621535,0,0,C1432083914,573262.13,1616607.04,0
9565,CASH_OUT,13713.56,C479394516,0,0,C445178754,1602477.23,1616190.79,0
9566,DEBIT,896.16,C768702707,37232,36335.84,C977993101,1974860.49,1615874.57,0
9567,CASH_IN,15273.3,C893152673,2567193.65,2582466.95,C977993101,1845371.61,1615874.57,0
9568,DEBIT,1967.84,C455652337,20198,18230.16,C748334805,1415057.45,1615736.39,0
9569,CASH_OUT,9983.66,C729208236,0,0,C574909197,1605463.28,1615446.93,0
9570,CASH_IN,12031.54,C1983935628,1.39E+07,1.39E+07,C846326826,1627320.32,1615288.78,0
9571,CASH_OUT,16689.93,C983782538,756,0,C1129451699,1231848.79,1615131.03,0
9572,CASH_OUT,14505.3,C790411723,0,0,C1000630508,1600512.9,1615018.2,0
9573,CASH_IN,18790.99,C409680644,6143985.57,6162776.57,C495071437,2495716.84,1614878.28,0
9574,DEBIT,3157.21,C566338084,2317,0,C363476583,1530159.94,1614664.94,0
9575,CASH_OUT,7350.45,C1922724439,0,0,C824042854,1607124.16,1614474.61,0
9576,DEBIT,5327.38,C552609717,0,0,C595321552,1609031.21,1614358.59,0
9577,DEBIT,2342.28,C1269119385,40353,38010.72,C1477641326,1611973.48,1614315.76,0
9578,CASH_IN,6492.99,C937957684,416172,422664.99,C1979563377,969802.23,1614148.85,0
9579,CASH_OUT,11271.93,C1948359219,136370.25,125098.32,C2001112025,1602698.25,1613970.18,0
