transaction,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
7062,PAYMENT,33857.1,C1185648203,110981.8,77124.71,M1715635474,0,0,0
7063,PAYMENT,5711.32,C14818675,77124.71,71413.38,M2051550010,0,0,0
7064,PAYMENT,2694.66,C1611348974,6962,4267.34,M311642344,0,0,0
7065,PAYMENT,531.45,C34264652,4267.34,3735.89,M966802636,0,0,0
7066,CASH_IN,284657.93,C5092445,26903,311560.93,C758991444,29482,0,0
7067,PAYMENT,7463.22,C143751348,9071,1607.78,M1551722332,0,0,0
7068,PAYMENT,6322.81,C1686332995,6020,0,M159504850,0,0,0
7069,CASH_IN,56151.12,C181814414,0,56151.12,C1464984894,128064,71912.88,0
7070,CASH_IN,6441.93,C1034327311,56151.12,62593.04,C191614132,153018.4,9701.14,0
7071,CASH_IN,180870.42,C1114131846,62593.04,243463.47,C798678484,1512928.31,2084795.89,0
7072,CASH_IN,177793.46,C1168134992,243463.47,421256.92,C1260651126,180641,0,0
7073,CASH_IN,403393.65,C2104139102,421256.92,824650.57,C909295153,9197383.11,9092634.94,0
7074,CASH_IN,374378.57,C1961718033,824650.57,1199029.14,C1632716597,434023.44,59644.87,0
7075,CASH_IN,555921.6,C1953044087,1199029.14,1754950.74,C18996450,587075.51,31153.91,0
7076,CASH_IN,399998.92,C857010553,1754950.74,2154949.66,C1816757085,9563426.09,1.02E+07,0
7077,CASH_IN,107588.94,C448600616,2154949.66,2262538.6,C985934102,2675419.22,5827219.22,0
7078,CASH_IN,349084.96,C88573335,2262538.6,2611623.56,C510382951,583583,17298.53,0
7079,CASH_IN,259049.85,C966910438,2611623.56,2870673.41,C798678484,1332057.89,2084795.89,0
7080,CASH_IN,162410.51,C766136466,2870673.41,3033083.92,C1529639302,373930,8208.1,0
7081,CASH_IN,139209.07,C1597268821,3033083.92,3172292.99,C1450133081,166049.82,493580.49,0
7082,CASH_IN,221584.67,C1726361113,3172292.99,3393877.66,C1281580764,805754.92,253888.02,0
7083,CASH_IN,33975.45,C1358847474,3393877.66,3427853.11,C2012808675,66221.72,32246.27,0
7084,CASH_IN,189095.53,C800041407,3427853.11,3616948.64,C503195940,583691.14,228783.05,0
7085,CASH_IN,51696.89,C1409112532,3616948.64,3668645.53,C1529639302,211519.49,8208.1,0
7086,CASH_IN,97173.8,C71054164,3668645.53,3765819.34,C128846374,117500,20326.2,0
7087,CASH_IN,170656.02,C638582764,3765819.34,3936475.35,C638590716,299585.75,333751.15,0
7088,CASH_IN,46644.73,C1950308547,3936475.35,3983120.08,C265108079,78028,611272.03,0
7089,CASH_IN,17923.87,C1295359081,3983120.08,4001043.95,C598551831,46515.29,28591.42,0
7090,CASH_IN,42874.29,C687251464,4001043.95,4043918.24,C1487669283,123227.75,140821.4,0
7091,CASH_IN,276974.44,C1910491749,4043918.24,4320892.68,C932583850,6724357.4,5670581.45,0
7092,CASH_IN,88549.9,C2141744605,4320892.68,4409442.58,C668345982,107358,18808.1,0
7093,CASH_IN,154372.69,C513761429,4409442.58,4563815.27,C16344660,822068,0,0
7094,CASH_IN,113859.94,C66348462,4563815.27,4677675.22,C1255024717,1.08E+07,1.29E+07,0
7095,CASH_IN,278369.25,C209128279,4677675.22,4956044.47,C787033725,575658.59,1640349.09,0
7096,CASH_IN,194642.4,C814565761,4956044.47,5150686.87,C392226440,220407,25764.6,0
7097,CASH_IN,277447.82,C1433607373,5150686.87,5428134.69,C424743902,293813.47,16365.64,0
7098,CASH_IN,123601.07,C1963645656,5428134.69,5551735.75,C1137422246,188974,66761.47,0
7099,CASH_IN,299234.56,C1100176029,5551735.75,5850970.32,C1694262384,482565,96037.24,0
7100,CASH_IN,20606.91,C453562991,5850970.32,5871577.23,C1121686878,44461,77986.84,0
7101,CASH_IN,353210.38,C1448095927,5871577.23,6224787.6,C769342184,1.28E+07,1.25E+07,0
7102,CASH_IN,90206.82,C1966075071,6224787.6,6314994.42,C1467806809,261902.35,90640.96,0
7103,CASH_IN,145697.63,C783488821,6314994.42,6460692.05,C11003494,1.19E+07,1.50E+07,0
7104,CASH_IN,117372.63,C1937060646,6460692.05,6578064.68,C1254526270,215582.32,594958.48,0
7105,CASH_IN,22883.86,C620195959,6578064.68,6600948.54,C1975607158,29728,6844.14,0
7106,CASH_IN,26775.37,C783759938,6600948.54,6627723.92,C323287038,30356,2405.31,0
7107,CASH_IN,228957.76,C411802142,6627723.92,6856681.68,C71555810,1089860.52,960188.98,0
7108,CASH_IN,276215.93,C1111320106,6856681.68,7132897.62,C1321128627,311670.75,0,0
7109,CASH_IN,147303.27,C1565967058,7132897.62,7280200.89,C1496102000,901518.84,14659.86,0
7110,CASH_IN,81947.39,C1243911696,7280200.89,7362148.27,C842984696,228889,146941.61,0
7111,CASH_IN,160681.58,C247184928,7362148.27,7522829.85,C715819458,635215.36,484595.24,0
7112,CASH_IN,104695.79,C664700395,7522829.85,7627525.64,C1697258007,229922,69362.32,0
7113,CASH_IN,85360.76,C1286968216,7627525.64,7712886.4,C409821235,110572,0,0
7114,CASH_IN,141561.27,C583997448,7712886.4,7854447.67,C1880332929,1.07E+07,1.49E+07,0
7115,CASH_IN,206810.15,C1901525199,7854447.67,8061257.82,C1446521801,6525826.68,6129845.09,0
7116,CASH_IN,25976.3,C573872851,8061257.82,8087234.12,C157316544,30703,4726.7,0
7117,CASH_IN,117770.95,C1123939422,8087234.12,8205005.07,C1329589315,266725.19,225460.97,0
7118,CASH_IN,162271.77,C405318481,8205005.07,8367276.84,C125722707,764440.31,779659.14,0
7119,CASH_IN,44264.07,C1585358875,8367276.84,8411540.91,C1746150957,262257.05,113988.19,0
7120,CASH_IN,292307.46,C1486504709,8411540.91,8703848.37,C1538745405,546224.26,40362.35,0
7121,CASH_IN,151301.14,C1969754956,8703848.37,8855149.51,C1360767589,5188539.32,6712636.97,0
7122,CASH_IN,343371.38,C684154003,8855149.51,9198520.89,C1883840933,1.73E+07,1.81E+07,0
7123,CASH_IN,8477.85,C55711712,9198520.89,9206998.74,C1951379728,404445,757779.01,0
7124,CASH_IN,400377.11,C156954340,9206998.74,9607375.85,C985934102,2567830.28,5827219.22,0
7125,CASH_IN,204307.03,C1008561904,9607375.85,9811682.88,C300836639,278646,0,0
7126,CASH_IN,391209.48,C774676004,9811682.88,1.02E+07,C1838584624,8245234.16,7852593.45,0
7127,CASH_IN,369168.98,C1037201686,1.02E+07,1.06E+07,C1496102000,754215.57,14659.86,0
7128,CASH_IN,116215.63,C1663141254,1.06E+07,1.07E+07,C1515704208,430740.4,9973139.6,0
7129,CASH_IN,299261.26,C874253820,1.07E+07,1.10E+07,C347725669,420710,266931.55,0
7130,CASH_IN,241605.17,C2114676965,1.10E+07,1.12E+07,C2066777507,434626.99,24156.59,0
7131,PAYMENT,23861.38,C1350561011,31318,7456.62,M1058885327,0,0,0
7132,PAYMENT,4398.44,C1807402813,60228,55829.56,M1314113263,0,0,0
7133,TRANSFER,141189.81,C1633989538,12906,0,C343534938,67995,367724.8,0
7134,PAYMENT,6210.12,C878375543,0,0,M157567214,0,0,0
7135,PAYMENT,4759.68,C1498452883,0,0,M493732536,0,0,0
7136,PAYMENT,41727.65,C2126991912,0,0,M1439651366,0,0,0
7137,PAYMENT,19869.17,C148802311,0,0,M2069229734,0,0,0
7138,PAYMENT,31546.47,C1070050294,0,0,M269923406,0,0,0
7139,PAYMENT,5718.98,C1819055096,0,0,M954764819,0,0,0
7140,PAYMENT,7749.22,C980552419,0,0,M535002407,0,0,0
7141,PAYMENT,16362.86,C387505776,0,0,M1811698326,0,0,0
7142,PAYMENT,336.05,C1098082328,0,0,M1165836116,0,0,0
7143,PAYMENT,414.32,C340234965,0,0,M497424937,0,0,0
7144,PAYMENT,44660.63,C1204785709,0,0,M1801753119,0,0,0
7145,PAYMENT,8844.72,C1134388380,0,0,M1850169748,0,0,0
7146,PAYMENT,7955.58,C1436741771,0,0,M446264394,0,0,0
7147,PAYMENT,37887.08,C839404033,344,0,M1725382189,0,0,0
7148,PAYMENT,15033.16,C607370452,11538,0,M1977202492,0,0,0
7149,TRANSFER,262301.96,C99722180,50537,0,C1047634424,3735.89,16804.47,0
7150,PAYMENT,31211.8,C1510527745,11302,0,M1675886984,0,0,0
7151,PAYMENT,3392.19,C1530669727,64738.71,61346.52,M1398492607,0,0,0
7152,PAYMENT,5501.57,C1331108878,61346.52,55844.95,M209501229,0,0,0
7153,PAYMENT,6382.5,C917379055,21022,14639.5,M1066504752,0,0,0
7154,PAYMENT,17826.95,C1221676704,10506,0,M556080707,0,0,0
7155,TRANSFER,13704,C1735554279,13704,0,C12793273,0,1658746.09,1
7156,CASH_OUT,13704,C1421965867,13704,0,C1438594533,3382.84,143675.35,1
7157,PAYMENT,2945.31,C371694173,20275,17329.69,M528042460,0,0,0
7158,PAYMENT,27668.81,C1809367960,13713,0,M882371818,0,0,0
7159,PAYMENT,18714.61,C508067159,4157,0,M1261105387,0,0,0
7160,TRANSFER,312895.63,C1724067349,40171,0,C1651945012,0,1556799.98,0
7161,PAYMENT,4411.9,C1832418971,10441,6029.1,M809960622,0,0,0
7162,TRANSFER,245997.24,C745932773,72503,0,C1428469551,0,210538.44,0
7163,PAYMENT,7426.32,C1396320248,0,0,M2111326114,0,0,0
7164,PAYMENT,9282.83,C1974623939,31167,21884.17,M1776760511,0,0,0
7165,PAYMENT,9023.63,C1801509276,159253,150229.37,M1413117445,0,0,0
7166,PAYMENT,13266.85,C865697287,14358,1091.15,M1671164933,0,0,0
7167,CASH_OUT,77253.21,C249200083,1091.15,0,C271588719,471444,336403.65,0
7168,TRANSFER,360373.89,C165128275,925.28,0,C1213485528,0,234828.48,0
7169,PAYMENT,1526.5,C1908839976,0,0,M1304522697,0,0,0
7170,PAYMENT,18747.29,C271099719,0,0,M612958241,0,0,0
7171,PAYMENT,5248.34,C1631298894,134912,129663.66,M658645383,0,0,0
7172,PAYMENT,4944.21,C1912973495,48167,43222.79,M518072030,0,0,0
7173,PAYMENT,11933.67,C583852441,183330.44,171396.76,M347386462,0,0,0
7174,CASH_OUT,75359.52,C1269555311,171396.76,96037.24,C400720732,99910,45394.67,0
7175,PAYMENT,5624.78,C1550575634,25211.24,19586.46,M435030575,0,0,0
7176,CASH_OUT,67787.89,C679046414,19586.46,0,C2072865894,431002.28,182117.56,0
7177,PAYMENT,5272.45,C1019562230,11681,6408.55,M1072499716,0,0,0
7178,PAYMENT,5947.18,C1446762148,6408.55,461.38,M894025840,0,0,0
7179,PAYMENT,2392.42,C593341655,75045,72652.58,M1946618260,0,0,0
7180,PAYMENT,7046.53,C2088857414,72652.58,65606.05,M120617702,0,0,0
7181,TRANSFER,761871.16,C1237669315,1248,0,C675203915,284974,777700.37,0
7182,PAYMENT,3408.19,C88256198,43047,39638.81,M1917717111,0,0,0
7183,TRANSFER,905112.26,C1982708114,23316,0,C863811613,31091,1328510.04,0
7184,PAYMENT,3615.16,C363172313,114,0,M92350773,0,0,0
7185,CASH_OUT,112681.95,C119445056,0,0,C347725669,121448.74,266931.55,0
7186,PAYMENT,11877.65,C484728344,15107,3229.35,M628502276,0,0,0
7187,PAYMENT,9065.86,C691171870,5082,0,M1517112814,0,0,0
7188,PAYMENT,12672.81,C1682431013,30515,17842.19,M1885192614,0,0,0
7189,PAYMENT,5528.36,C1246101297,8043,2514.64,M2063059370,0,0,0
7190,TRANSFER,437415.9,C546014245,129552,0,C1095575585,623,0,0
7191,TRANSFER,837439.12,C1053106531,0,0,C801142660,2081530.01,3504660.25,0
7192,PAYMENT,17864.89,C1528622589,152123,134258.11,M534955437,0,0,0
7193,TRANSFER,542435.88,C1664401624,8049,0,C237988421,0,628574.97,0
7194,CASH_OUT,30918.53,C1961704420,0,0,C1870436181,155620.72,823.49,0
7195,PAYMENT,12691.35,C1210205057,48894,36202.65,M1105475717,0,0,0
7196,PAYMENT,3790.42,C68358753,8414.4,4623.98,M423377692,0,0,0
7197,PAYMENT,1966.5,C1138249201,4623.98,2657.47,M588801311,0,0,0
7198,PAYMENT,2627.97,C1057291015,26212,23584.03,M1192809248,0,0,0
7199,CASH_OUT,3336.48,C1185851895,23584.03,20247.55,C83980058,408205,0,0
7200,CASH_OUT,252322.27,C645794976,20247.55,0,C1457383927,503204,1273838.38,0
7201,CASH_OUT,271308.11,C1043990443,0,0,C1477979030,8960118.08,1.08E+07,0
7202,CASH_OUT,560156.47,C1060786847,0,0,C1262822392,1.69E+07,1.80E+07,0
7203,CASH_OUT,265115.26,C216577438,0,0,C1335946878,298544.45,828787.26,0
7204,CASH_OUT,160642.36,C1520808879,0,0,C40075281,190539.16,1674676.75,0
7205,CASH_OUT,23691.12,C877457423,0,0,C9108707,34225,57916.12,0
7206,CASH_OUT,24971.08,C1502606003,0,0,C1733439693,41401,66372.08,0
7207,DEBIT,2226.78,C268630105,30674,28447.22,C2110335494,34858,19622.4,0
7208,PAYMENT,3358.66,C1741494589,22409,19050.34,M877809987,0,0,0
7209,CASH_OUT,4339.89,C309208848,17897,13557.11,C861958315,101607,105946.89,0
7210,PAYMENT,12294.76,C355063092,11167,0,M438448733,0,0,0
7211,PAYMENT,12091.12,C1012707347,2847.54,0,M1600734767,0,0,0
7212,PAYMENT,1620.17,C70432899,0,0,M252297858,0,0,0
7213,PAYMENT,10364.69,C1443641176,14903,4538.31,M1128352648,0,0,0
7214,PAYMENT,9621.65,C1386612163,23639,14017.35,M335204551,0,0,0
7215,PAYMENT,14852.76,C620462871,302874,288021.24,M1831833867,0,0,0
7216,PAYMENT,1748.86,C256186736,1455,0,M1249676471,0,0,0
7217,PAYMENT,8257.29,C845635028,57116,48858.71,M592520538,0,0,0
7218,PAYMENT,4680.12,C83375833,48858.71,44178.59,M709827525,0,0,0
7219,PAYMENT,1221.33,C575568549,11246,10024.67,M144699459,0,0,0
7220,PAYMENT,4286.24,C1293177207,10024.67,5738.43,M525859363,0,0,0
7221,CASH_OUT,181882.49,C1318920254,143,0,C911998047,0,16323.17,0
7222,PAYMENT,3764.45,C972540998,314524.77,310760.33,M1451732454,0,0,0
7223,CASH_IN,39922.66,C1981924343,310760.33,350682.99,C1027296777,62731,22808.34,0
7224,CASH_IN,234527.64,C1369080285,350682.99,585210.63,C715819458,474533.78,484595.24,0
7225,CASH_IN,908091.47,C1443422804,585210.63,1493302.1,C183354406,3752462.19,4861702.48,0
7226,CASH_IN,357932.51,C1032560110,1493302.1,1851234.61,C214774813,1.59E+07,1.78E+07,0
7227,CASH_IN,214662.24,C1171120083,1851234.61,2065896.84,C803116137,1.54E+07,1.57E+07,0
7228,CASH_IN,34511.23,C1088170718,2065896.84,2100408.07,C1299829127,122781,0,0
7229,CASH_IN,185741.02,C1373072083,2100408.07,2286149.09,C1022023283,198374.07,12633.05,0
7230,CASH_IN,23303.97,C819132906,2286149.09,2309453.07,C1870367457,310198,484137.19,0
7231,CASH_IN,85766.59,C466262884,2309453.07,2395219.66,C237988421,542435.88,628574.97,0
7232,CASH_IN,99504.49,C979490841,2395219.66,2494724.15,C1281580764,584170.24,253888.02,0
7233,CASH_IN,201011.68,C1351269492,2494724.15,2695735.83,C1674899618,6153407.58,1.00E+07,0
7234,CASH_IN,166686.78,C2008027686,2695735.83,2862422.61,C1706891711,301294.72,98525.69,0
7235,CASH_IN,306426.01,C946775567,2862422.61,3168848.62,C1852606548,313234,6807.99,0
7236,CASH_IN,19247.53,C209391627,3168848.62,3188096.15,C1346667529,67867.28,61899.11,0
7237,CASH_IN,42025.29,C160920812,3188096.15,3230121.44,C2046611860,101427,53006.9,0
7238,CASH_IN,159171.56,C2126608090,3230121.44,3389293,C1339257929,404503.76,561712.86,0
7239,CASH_IN,173928.45,C869464531,3389293,3563221.45,C1211317010,234143,15316.39,0
7240,CASH_IN,324145.15,C1736264938,3563221.45,3887366.6,C271588719,548697.21,336403.65,0
7241,CASH_IN,75247.56,C1442800893,3887366.6,3962614.16,C1467806809,171695.52,90640.96,0
7242,CASH_IN,40765.68,C553496382,3962614.16,4003379.84,C798678484,1073008.04,2084795.89,0
7243,CASH_IN,24638.55,C71681683,4003379.84,4028018.39,C560041895,119345.51,40278.39,0
7244,CASH_IN,56289.54,C164806893,4028018.39,4084307.94,C1380361139,62111.53,5821.98,0
7245,CASH_IN,33919.56,C656704934,4084307.94,4118227.49,C170899621,373103,7569059.16,0
7246,CASH_IN,302915.15,C1793935907,4118227.49,4421142.64,C2101977504,377903.22,0,0
7247,CASH_IN,213765.78,C1085700275,4421142.64,4634908.42,C728885526,345283.88,211120.9,0
7248,CASH_IN,340505.75,C1601969632,4634908.42,4975414.18,C71555810,860902.76,960188.98,0
7249,CASH_IN,193558.01,C1559673372,4975414.18,5168972.19,C1816757085,9163427.18,1.02E+07,0
7250,CASH_IN,271866.95,C1556766707,5168972.19,5440839.13,C170899621,339183.44,7569059.16,0
7251,CASH_IN,468052.79,C801822521,5440839.13,5908891.92,C214774813,1.56E+07,1.78E+07,0
7252,CASH_IN,519071.69,C275139645,5908891.92,6427963.61,C803116137,1.52E+07,1.57E+07,0
7253,CASH_IN,439105.26,C2041127543,6427963.61,6867068.87,C1423992712,1.12E+07,9689179.38,0
7254,CASH_IN,223666.66,C1997725558,6867068.87,7090735.53,C1922859107,442599.75,209838.16,0
7255,CASH_IN,193318.64,C244886962,7090735.53,7284054.17,C1255024717,1.07E+07,1.29E+07,0
7256,CASH_IN,288038.89,C742199288,7284054.17,7572093.06,C194746285,498474.72,303190.22,0
7257,CASH_IN,355458.78,C481770130,7572093.06,7927551.84,C1587143371,627316.28,77922.92,0
7258,CASH_IN,116884.29,C2101325597,7927551.84,8044436.13,C1880332929,1.06E+07,1.49E+07,0
7259,CASH_IN,43698.21,C906065973,8044436.13,8088134.34,C1141137903,158919,8444298.53,0
7260,CASH_IN,47369.84,C1913123778,8088134.34,8135504.18,C1237401293,90056,0,0
7261,CASH_IN,146117.38,C1463891130,8135504.18,8281621.57,C214774813,1.51E+07,1.78E+07,0
7262,CASH_IN,45157.63,C1460026888,8281621.57,8326779.2,C1335946878,563659.72,828787.26,0
7263,CASH_IN,111430.78,C1794843661,8326779.2,8438209.98,C54617902,115108.49,3677.71,0
7264,CASH_IN,158274.46,C657412979,8438209.98,8596484.44,C1334973394,992451.59,982743.75,0
7265,CASH_IN,94712.61,C2039830472,8596484.44,8691197.05,C1494895909,300375.97,905385.44,0
7266,TRANSFER,27609.08,C520474764,7050,0,C1317731757,721.42,28330.5,0
7267,CASH_OUT,128549.2,C745358381,0,0,C458582664,160349,25332.01,0
7268,PAYMENT,16906.09,C1904487960,8104,0,M578555127,0,0,0
7269,PAYMENT,5689.82,C332151172,0,0,M1430674428,0,0,0
7270,PAYMENT,8309.37,C90332066,0,0,M1203500109,0,0,0
7271,PAYMENT,13870.79,C902427943,99718,85847.21,M1387774425,0,0,0
7272,PAYMENT,1149.98,C1159675750,4632,3482.02,M1562292756,0,0,0
7273,CASH_OUT,206659.26,C662967389,3482.02,0,C769342184,1.24E+07,1.25E+07,0
7274,CASH_OUT,85736.76,C1272033405,0,0,C560041895,94706.96,40278.39,0
7275,CASH_OUT,120817.37,C2005488238,0,0,C878506901,165344.97,141644.5,0
7276,CASH_OUT,261651.77,C1605357721,0,0,C1674899618,5952395.9,1.00E+07,0
7277,CASH_OUT,291944.52,C1477312973,0,0,C481402298,2223039.23,3885428.17,0
7278,CASH_OUT,125312,C513413353,0,0,C1245442940,141509,896903.33,0
7279,CASH_OUT,367180.86,C591211382,0,0,C1335946878,518502.09,828787.26,0
7280,CASH_OUT,414678.51,C37162128,0,0,C296121376,438147.29,371.65,0
7281,CASH_OUT,171810.63,C715093362,0,0,C1850180796,574394.44,7837942.9,0
7282,PAYMENT,7863.57,C1682716048,202823,194959.43,M778097908,0,0,0
7283,PAYMENT,8818.98,C336141860,147823,139004.02,M1173151026,0,0,0
7284,PAYMENT,9769.56,C1082753194,86025,76255.44,M1759914811,0,0,0
7285,PAYMENT,7590.75,C885186621,20780,13189.25,M400867034,0,0,0
7286,PAYMENT,3153.75,C467988572,13189.25,10035.5,M1107476456,0,0,0
7287,PAYMENT,17951.43,C1633844381,10298,0,M1405230085,0,0,0
7288,PAYMENT,8711.52,C1872257073,107881,99169.48,M942829525,0,0,0
7289,PAYMENT,12616.4,C1246132954,21175,8558.6,M153580963,0,0,0
7290,PAYMENT,8235.45,C621942110,9923,1687.55,M250977006,0,0,0
7291,CASH_OUT,12375.97,C2006757696,30652,18276.03,C107095723,137,12512.97,0
7292,PAYMENT,2328.84,C1168398461,11510,9181.16,M1890131314,0,0,0
7293,PAYMENT,546.23,C1386863459,19963.87,19417.63,M1076721351,0,0,0
7294,PAYMENT,17352.02,C665696527,19417.63,2065.61,M534213125,0,0,0
7295,PAYMENT,6856.57,C62505055,10157,3300.43,M680072609,0,0,0
7296,PAYMENT,1910.23,C1655088254,3300.43,1390.2,M1178969461,0,0,0
7297,TRANSFER,41664.88,C187903706,123703,82038.12,C176203926,23132,0,0
7298,TRANSFER,7828.57,C1811351040,35454.82,27626.25,C1096283470,0,7828.57,0
7299,CASH_OUT,462312.19,C1017502292,27626.25,0,C1883840933,1.70E+07,1.81E+07,0
7300,PAYMENT,5941.84,C1470148280,50152,44210.16,M1173819240,0,0,0
7301,CASH_OUT,207998.16,C384030416,44210.16,0,C1850180796,746205.07,7837942.9,0
7302,PAYMENT,5810.61,C67557666,115406.38,109595.77,M1442935412,0,0,0
7303,CASH_OUT,192841.14,C737196947,109595.77,0,C296121376,852825.81,371.65,0
7304,CASH_OUT,5871.44,C598588779,0,0,C1794607688,111691.03,117562.47,0
7305,PAYMENT,6551.14,C298893301,15839,9287.86,M1277160809,0,0,0
7306,PAYMENT,1284.56,C1654520666,153,0,M747984007,0,0,0
7307,TRANSFER,329937.9,C950954487,307,0,C339099861,0,158489.25,0
7308,PAYMENT,9455.05,C199868206,0,0,M103010850,0,0,0
7309,PAYMENT,3326.56,C9740045,83083,79756.44,M1262399289,0,0,0
7310,PAYMENT,2391.85,C224950719,398410,396018.15,M356649202,0,0,0
7311,PAYMENT,1074.55,C831160736,27194,26119.45,M259237839,0,0,0
7312,DEBIT,5541.9,C1100517919,62048,56506.1,C347696158,40407,90711.57,0
7313,PAYMENT,5721.25,C1142429510,51347,45625.75,M570038756,0,0,0
7314,PAYMENT,553.84,C866488267,5000,4446.16,M917040074,0,0,0
7315,PAYMENT,845.59,C848193662,201071,200225.41,M1128952562,0,0,0
7316,PAYMENT,11571.03,C1552840327,798628,787056.97,M755576935,0,0,0
7317,PAYMENT,6082.55,C1812291616,22403,16320.45,M2093499056,0,0,0
7318,PAYMENT,15650.79,C1407003104,137413,121762.21,M926134772,0,0,0
7319,TRANSFER,159485.63,C1894826834,50496,0,C122086708,99876,344137.53,0
7320,CASH_OUT,304316.59,C1318310462,0,0,C71555810,520397.01,960188.98,0
7321,CASH_OUT,103305.97,C1950052389,0,0,C486371171,473582,237615.79,0
7322,PAYMENT,632.88,C1588446023,5053,4420.12,M682713491,0,0,0
7323,TRANSFER,131062.59,C2028160153,362,0,C1242584406,0,131062.59,0
7324,DEBIT,1167.94,C1467394552,538,0,C1271835801,3042,7207.24,0
7325,CASH_OUT,77235.45,C1735520170,15475,0,C1121686878,23854.09,77986.84,0
7326,PAYMENT,2211.07,C1148172078,0,0,M650835126,0,0,0
7327,PAYMENT,824.63,C1142006014,0,0,M745868137,0,0,0
7328,CASH_OUT,86833.04,C362417934,19860,0,C794358930,106142,34524.7,0
7329,TRANSFER,38342.4,C1686386255,114021,75678.6,C840027268,0,38342.4,0
7330,PAYMENT,8374.77,C769354865,791,0,M703665376,0,0,0
7331,CASH_OUT,121722.45,C1817615535,0,0,C1167066016,326380.88,0,0
7332,PAYMENT,7202.15,C698743076,302095,294892.85,M1600888965,0,0,0
7333,PAYMENT,10784.52,C2115824028,69164,58379.48,M653766932,0,0,0
7334,PAYMENT,4663.37,C547160119,3091,0,M586212137,0,0,0
7335,DEBIT,2006.44,C993640162,31555,29548.56,C214774813,1.49E+07,1.78E+07,0
7336,TRANSFER,234076.51,C551405440,92938,0,C1495761010,248118.45,1193550.39,0
7337,PAYMENT,10958.77,C1753868052,11430,471.23,M1304803463,0,0,0
7338,CASH_OUT,429539.78,C998101363,471.23,0,C1880332929,1.04E+07,1.49E+07,0
7339,CASH_OUT,117635.7,C1968369755,0,0,C1674899618,6214047.68,1.00E+07,0
7340,CASH_OUT,207013.89,C1380194466,0,0,C11003494,1.18E+07,1.50E+07,0
7341,CASH_OUT,116112.9,C841323501,0,0,C410033330,167172.29,161722.17,0
7342,CASH_OUT,52950.04,C1728457363,0,0,C7313260,123527.42,52795.84,0
7343,CASH_OUT,254340.65,C95735296,0,0,C392292416,3938671.15,3267222.75,0
7344,CASH_OUT,444533.15,C2001164060,0,0,C97730845,1.41E+07,1.47E+07,0
7345,CASH_OUT,180681.32,C1776486626,0,0,C1816757085,8969869.17,1.02E+07,0
7346,CASH_OUT,65655.35,C1063777791,0,0,C1060041730,100272,916266.8,0
7347,CASH_OUT,231151.17,C478214365,0,0,C1354952534,384746.03,755381.3,0
7348,CASH_OUT,58470.79,C1370665958,0,0,C931482420,71225.39,47634.67,0
7349,CASH_OUT,42079.24,C552015146,0,0,C1191924243,123832,174354.81,0
7350,CASH_OUT,173774.13,C540005572,0,0,C977993101,847149.78,1626304.94,0
7351,CASH_OUT,79602.79,C997361164,0,0,C728885526,131518.1,211120.9,0
7352,CASH_OUT,70587.22,C2132487943,0,0,C1345063038,108597.29,31831.51,0
7353,CASH_OUT,278506.83,C1733110667,0,0,C1782113663,1715110.83,1655753.7,0
7354,CASH_OUT,138373.64,C966416978,0,0,C2011996123,279670.79,1906158.59,0
7355,PAYMENT,3107.72,C376961419,10177,7069.28,M817012565,0,0,0
7356,CASH_OUT,359216.69,C1051589563,7069.28,0,C481402298,2514983.75,3885428.17,0
7357,CASH_IN,103932.55,C1427013366,54,103986.55,C251155815,2868.86,0,0
7358,PAYMENT,971.73,C2090630781,103986.55,103014.81,M1483742860,0,0,0
7359,PAYMENT,3544.17,C156321306,103014.81,99470.64,M789475336,0,0,0
7360,PAYMENT,926.85,C813603842,99470.64,98543.79,M1747087615,0,0,0
7361,PAYMENT,31108.12,C1807780471,98543.79,67435.67,M932325687,0,0,0
7362,PAYMENT,1935.26,C1934114123,67435.67,65500.41,M144055893,0,0,0
7363,PAYMENT,27690.45,C1743437314,65500.41,37809.96,M1100474457,0,0,0
7364,PAYMENT,11771.65,C1929848645,37809.96,26038.31,M1272708038,0,0,0
7365,PAYMENT,18861.09,C2037601809,26038.31,7177.22,M123251782,0,0,0
7366,PAYMENT,2214.56,C1294962407,7177.22,4962.67,M1497258319,0,0,0
7367,PAYMENT,1309.91,C975069095,4962.67,3652.75,M2020015678,0,0,0
7368,PAYMENT,9866.63,C1234116451,3652.75,0,M1649464124,0,0,0
7369,PAYMENT,10330.01,C712723382,0,0,M1705236425,0,0,0
7370,PAYMENT,10536.99,C1416013849,0,0,M818628762,0,0,0
7371,PAYMENT,12317.87,C1075676110,0,0,M997919131,0,0,0
7372,PAYMENT,9633.05,C1522288781,0,0,M819545304,0,0,0
7373,PAYMENT,2515.77,C477541118,0,0,M2141341498,0,0,0
7374,PAYMENT,7544.82,C1197641827,0,0,M1030218707,0,0,0
7375,PAYMENT,12241.43,C347035587,0,0,M2035894779,0,0,0
7376,CASH_OUT,105091.11,C720060219,23061,0,C560041895,180443.72,40278.39,0
7377,PAYMENT,6664.42,C672147662,135669,129004.58,M1190097728,0,0,0
7378,PAYMENT,6112.75,C1976233207,17767,11654.25,M103483282,0,0,0
7379,PAYMENT,1339.12,C802425281,257710,256370.88,M303831560,0,0,0
