id,purchase_id,product_id,price,quantity,state
998,682,9,499.00,1,Delivered
999,683,10,529.00,2,Delivered
1000,684,20,14.99,1,Delivered
1001,685,17,14.99,1,Delivered
1002,686,18,14.99,1,Delivered
1003,686,2,29.99,3,Delivered
1004,686,4,7.99,5,Delivered
1005,687,17,14.99,1,Delivered
1006,688,16,14.99,1,Delivered
1007,689,19,14.99,1,Delivered
1008,689,9,499.00,1,Delivered
1009,689,6,499.99,1,Delivered
1010,690,17,14.99,4,Delivered
1011,691,4,7.99,3,Delivered
1012,692,10,529.00,2,Delivered
1013,692,9,499.00,2,Delivered
1014,693,19,14.99,1,Delivered
1015,694,6,499.99,1,Delivered
1016,695,3,27.99,1,Pending
1017,696,14,9.99,1,Delivered
1018,696,11,9.99,4,Delivered
1019,696,3,27.99,1,Delivered
1020,697,7,899.99,1,Delivered
1021,697,2,29.99,1,Delivered
1022,697,17,14.99,1,Delivered
1023,698,13,9.99,1,Delivered
1024,698,4,7.99,1,Delivered
1025,698,19,14.99,1,Delivered
1026,699,6,499.99,1,Delivered
1027,700,8,108.00,2,Delivered
1028,701,14,9.99,4,Delivered
1029,702,3,27.99,1,Delivered
1030,702,13,9.99,1,Delivered
1031,703,7,899.99,1,Delivered
1032,704,4,7.99,5,Delivered
1033,705,20,14.99,1,Delivered
1034,705,14,9.99,1,Delivered
1035,706,8,108.00,1,Delivered
1036,706,5,5.99,1,Delivered
1037,707,2,29.99,1,Delivered
1038,708,17,14.99,1,Delivered
1039,709,4,7.99,1,Delivered
1040,709,17,14.99,1,Delivered
1041,709,6,499.99,1,Delivered
1042,710,18,14.99,1,Delivered
1043,711,16,14.99,1,Delivered
1044,712,14,9.99,1,Delivered
1045,712,19,14.99,1,Delivered
1046,712,20,14.99,1,Delivered
1047,713,6,499.99,2,Delivered
1048,713,7,899.99,2,Delivered
1049,713,6,499.99,5,Delivered
1050,714,16,14.99,3,Delivered
1051,715,9,499.00,4,Delivered
1052,716,19,14.99,1,Delivered
1053,717,11,9.99,1,Delivered
1054,717,15,9.99,1,Delivered
1055,718,9,499.00,5,Delivered
1056,718,12,9.99,3,Delivered
1057,719,10,529.00,1,Delivered
1058,720,12,9.99,1,Delivered
1059,721,8,108.00,1,Delivered
1060,722,10,529.00,1,Delivered
1061,723,4,7.99,1,Delivered
1062,723,6,499.99,1,Delivered
1063,724,13,9.99,1,Delivered
1064,725,3,27.99,2,Delivered
1065,726,12,9.99,2,Delivered
1066,727,16,14.99,2,Delivered
1067,728,12,9.99,1,Delivered
1068,728,13,9.99,1,Delivered
1069,728,19,14.99,2,Delivered
1070,729,5,5.99,1,Delivered
1071,730,2,29.99,1,Delivered
1072,731,12,9.99,1,Delivered
1073,732,8,108.00,1,Delivered
1074,733,16,14.99,1,Delivered
1075,734,2,29.99,1,Pending
1076,734,9,499.00,1,Pending
1077,735,14,9.99,4,Delivered
1078,735,5,5.99,1,Delivered
1079,736,6,499.99,1,Delivered
1080,737,20,14.99,3,Delivered
1081,737,9,499.00,1,Delivered
1082,738,13,9.99,1,Delivered
1083,738,8,108.00,1,Delivered
1084,739,13,9.99,1,Delivered
1085,740,17,14.99,2,Pending
1086,740,4,7.99,2,Pending
1087,741,20,14.99,1,Delivered
1088,742,1,9.99,1,Delivered
1089,743,4,7.99,1,Delivered
1090,743,13,9.99,5,Delivered
1091,744,14,9.99,2,Pending
1092,744,5,5.99,1,Pending
1093,744,16,14.99,2,Pending
1094,745,16,14.99,1,Delivered
1095,746,4,7.99,1,Delivered
1096,746,20,14.99,1,Delivered
1097,747,19,14.99,1,Delivered
1098,748,15,9.99,1,Delivered
1099,749,16,14.99,1,Pending
1100,750,9,499.00,2,Pending
1101,751,16,14.99,4,Delivered
1102,752,8,108.00,3,Delivered
1103,753,12,9.99,1,Delivered
1104,753,1,9.99,2,Delivered
1105,754,13,9.99,4,Delivered
1106,755,2,29.99,1,Delivered
1107,755,13,9.99,1,Delivered
1108,755,18,14.99,1,Delivered
1109,756,5,5.99,3,Delivered
1110,756,19,14.99,1,Delivered
1111,756,11,9.99,1,Delivered
1112,757,1,9.99,1,Delivered
1113,758,9,499.00,1,Delivered
1114,759,4,7.99,1,Returned
1115,759,3,27.99,1,Returned
1116,760,8,108.00,1,Pending
1117,761,20,14.99,2,Delivered
1118,761,20,14.99,5,Delivered
1119,761,3,27.99,1,Delivered
1120,762,17,14.99,1,Delivered
1121,763,17,14.99,1,Delivered
1122,764,14,9.99,1,Delivered
1123,765,5,5.99,2,Delivered
1124,766,12,9.99,2,Pending
1125,767,10,529.00,2,Delivered
1126,767,1,9.99,2,Delivered
1127,768,14,9.99,4,Delivered
1128,769,12,9.99,1,Delivered
1129,770,14,9.99,1,Delivered
1130,771,2,29.99,1,Delivered
1131,772,1,9.99,2,Pending
1132,772,11,9.99,1,Pending
1133,773,4,7.99,1,Delivered
1134,774,14,9.99,2,Delivered
1135,775,13,9.99,5,Returned
1136,776,17,14.99,2,Delivered
1137,777,4,7.99,5,Delivered
1138,777,18,14.99,2,Delivered
1139,778,14,9.99,5,Delivered
1140,778,10,529.00,1,Delivered
1141,779,16,14.99,1,Delivered
1142,779,13,9.99,1,Delivered
1143,780,7,899.99,1,Delivered
1144,781,18,14.99,2,Delivered
1145,782,18,14.99,1,Delivered
1146,782,12,9.99,1,Delivered
1147,782,16,14.99,1,Delivered
1148,783,6,499.99,1,Delivered
1149,784,15,9.99,3,Delivered
1150,784,6,499.99,1,Delivered
1151,785,8,108.00,4,Delivered
1152,786,14,9.99,2,Delivered
1153,787,18,14.99,3,Returned
1154,788,13,9.99,1,Delivered
1155,789,1,9.99,1,Delivered
1156,790,16,14.99,1,Delivered
1157,790,9,499.00,2,Delivered
1158,791,10,529.00,2,Delivered
1159,792,12,9.99,1,Delivered
1160,792,6,499.99,1,Delivered
1161,793,13,9.99,4,Returned
1162,794,3,27.99,1,Delivered
1163,795,16,14.99,1,Delivered
1164,796,7,899.99,1,Delivered
1165,796,17,14.99,3,Delivered
1166,796,6,499.99,1,Delivered
1167,797,3,27.99,2,Delivered
1168,798,8,108.00,1,Delivered
1169,799,10,529.00,1,Delivered
1170,800,9,499.00,1,Returned
1171,800,9,499.00,5,Returned
1172,801,15,9.99,4,Delivered
1173,802,3,27.99,1,Delivered
1174,802,14,9.99,1,Delivered
1175,803,6,499.99,1,Delivered
1176,804,6,499.99,1,Delivered
1177,805,15,9.99,1,Returned
1178,806,8,108.00,1,Delivered
1179,807,16,14.99,1,Delivered
1180,808,15,9.99,1,Delivered
1181,809,20,14.99,1,Delivered
1182,810,13,9.99,1,Delivered
1183,810,16,14.99,2,Delivered
1184,811,3,27.99,1,Delivered
1185,811,16,14.99,3,Delivered
1186,812,3,27.99,1,Delivered
1187,812,16,14.99,1,Delivered
1188,813,15,9.99,1,Delivered
1189,813,14,9.99,1,Delivered
1190,813,11,9.99,3,Delivered
1191,814,7,899.99,1,Delivered
1192,815,5,5.99,3,Delivered
1193,815,4,7.99,1,Delivered
1194,816,14,9.99,1,Returned
1195,817,1,9.99,1,Delivered
1196,817,17,14.99,1,Delivered
1197,817,10,529.00,1,Delivered
1198,818,16,14.99,4,Delivered
1199,819,2,29.99,1,Delivered
1200,819,19,14.99,1,Delivered
1201,820,11,9.99,2,Delivered
1202,821,11,9.99,1,Delivered
1203,822,12,9.99,2,Delivered
1204,823,3,27.99,1,Delivered
1205,824,15,9.99,1,Delivered
1206,825,7,899.99,1,Delivered
1207,826,6,499.99,4,Delivered
1208,827,5,5.99,1,Delivered
1209,828,10,529.00,1,Delivered
1210,829,1,9.99,4,Delivered
1211,829,3,27.99,1,Delivered
1212,830,12,9.99,2,Delivered
1213,830,4,7.99,1,Delivered
1214,831,2,29.99,1,Delivered
1215,831,13,9.99,4,Delivered
1216,832,16,14.99,5,Delivered
1217,833,1,9.99,4,Delivered
1218,834,3,27.99,2,Delivered
1219,834,5,5.99,2,Delivered
1220,834,20,14.99,1,Delivered
1221,835,20,14.99,1,Delivered
1222,836,13,9.99,1,Delivered
1223,837,20,14.99,2,Delivered
1224,838,13,9.99,5,Delivered
1225,839,20,14.99,4,Delivered
1226,839,5,5.99,2,Delivered
1227,840,10,529.00,2,Delivered
1228,840,3,27.99,2,Delivered
1229,841,20,14.99,2,Delivered
1230,842,13,9.99,1,Delivered
1231,842,12,9.99,1,Delivered
1232,843,11,9.99,1,Delivered
1233,844,17,14.99,1,Delivered
1234,845,18,14.99,1,Delivered
1235,846,16,14.99,1,Returned
1236,847,12,9.99,1,Returned
1237,848,20,14.99,1,Delivered
1238,848,8,108.00,1,Delivered
1239,849,14,9.99,4,Delivered
1240,850,14,9.99,1,Delivered
1241,851,8,108.00,1,Delivered
1242,852,3,27.99,1,Delivered
1243,852,4,7.99,1,Delivered
1244,853,5,5.99,3,Returned
1245,853,18,14.99,5,Returned
1246,853,5,5.99,1,Returned
1247,854,3,27.99,1,Delivered
1248,854,15,9.99,1,Delivered
1249,855,18,14.99,1,Delivered
1250,855,1,9.99,1,Delivered
1251,856,14,9.99,1,Delivered
1252,857,9,499.00,1,Delivered
1253,858,5,5.99,1,Delivered
1254,859,7,899.99,1,Delivered
1255,860,13,9.99,1,Delivered
1256,860,12,9.99,2,Delivered
1257,861,18,14.99,2,Delivered
1258,862,18,14.99,2,Delivered
1259,862,5,5.99,1,Delivered
1260,863,17,14.99,1,Delivered
1261,863,9,499.00,2,Delivered
1262,864,15,9.99,2,Delivered
1263,865,13,9.99,1,Delivered
1264,866,4,7.99,1,Delivered
1265,867,1,9.99,1,Delivered
1266,868,7,899.99,1,Delivered
1267,869,18,14.99,2,Delivered
1268,870,4,7.99,1,Returned
1269,871,11,9.99,3,Delivered
1270,872,12,9.99,4,Delivered
1271,873,6,499.99,3,Delivered
1272,874,20,14.99,2,Delivered
1273,875,7,899.99,1,Delivered
1274,875,13,9.99,2,Delivered
1275,876,14,9.99,1,Delivered
1276,876,17,14.99,3,Delivered
1277,877,5,5.99,2,Delivered
1278,878,13,9.99,1,Delivered
1279,879,4,7.99,1,Delivered
1280,880,8,108.00,2,Delivered
1281,881,20,14.99,1,Returned
1282,882,9,499.00,2,Delivered
1283,883,17,14.99,5,Delivered
1284,884,13,9.99,4,Delivered
1285,884,8,108.00,1,Delivered
1286,885,2,29.99,1,Pending
1287,886,13,9.99,1,Delivered
1288,887,14,9.99,1,Delivered
1289,887,18,14.99,1,Delivered
1290,887,13,9.99,1,Delivered
1291,888,12,9.99,1,Delivered
1292,888,11,9.99,3,Delivered
1293,888,19,14.99,1,Delivered
1294,889,10,529.00,5,Delivered
1295,890,2,29.99,1,Delivered
1296,891,5,5.99,2,Delivered
1297,892,15,9.99,1,Delivered
1298,893,12,9.99,1,Pending
1299,894,15,9.99,1,Delivered
1300,895,8,108.00,2,Delivered
1301,896,13,9.99,1,Delivered
1302,897,15,9.99,2,Delivered
1303,898,6,499.99,1,Delivered
1304,898,2,29.99,3,Delivered
1305,898,2,29.99,1,Delivered
1306,899,15,9.99,2,Delivered
1307,900,3,27.99,3,Delivered
1308,901,20,14.99,1,Pending
1309,901,2,29.99,1,Pending
1310,902,4,7.99,2,Delivered
1311,903,2,29.99,1,Delivered
1312,903,15,9.99,1,Delivered
1313,904,14,9.99,1,Returned
1314,904,6,499.99,3,Returned
1315,904,5,5.99,2,Returned
1316,905,16,14.99,3,Delivered
1317,905,2,29.99,2,Delivered
1318,906,5,5.99,1,Delivered
1319,907,13,9.99,1,Delivered
1320,908,5,5.99,2,Delivered
1321,909,2,29.99,4,Delivered
1322,909,12,9.99,1,Delivered
1323,909,19,14.99,2,Delivered
1324,910,19,14.99,1,Delivered
1325,911,9,499.00,1,Delivered
1326,912,13,9.99,1,Delivered
1327,913,12,9.99,1,Delivered
1328,913,6,499.99,2,Delivered
1329,913,4,7.99,1,Delivered
1330,914,9,499.00,2,Delivered
1331,915,12,9.99,3,Returned
1332,916,6,499.99,5,Delivered
1333,917,13,9.99,1,Delivered
1334,918,8,108.00,1,Delivered
1335,918,12,9.99,1,Delivered
1336,918,1,9.99,1,Delivered
1337,919,16,14.99,1,Delivered
1338,920,4,7.99,1,Delivered
1339,921,19,14.99,1,Delivered
1340,922,5,5.99,1,Delivered
1341,923,10,529.00,1,Delivered
1342,924,8,108.00,4,Delivered
1343,924,12,9.99,1,Delivered
1344,925,6,499.99,1,Delivered
1345,926,1,9.99,2,Delivered
1346,926,13,9.99,1,Delivered
1347,927,10,529.00,2,Delivered
1348,928,16,14.99,1,Delivered
1349,929,1,9.99,1,Delivered
1350,930,5,5.99,2,Delivered
1351,931,17,14.99,2,Pending
1352,931,1,9.99,1,Pending
1353,931,16,14.99,1,Pending
1354,932,6,499.99,1,Delivered
1355,933,3,27.99,1,Returned
1356,934,9,499.00,1,Delivered
1357,935,10,529.00,5,Delivered
1358,935,15,9.99,2,Delivered
1359,935,3,27.99,2,Delivered
1360,936,9,499.00,5,Pending
1361,936,6,499.99,1,Pending
1362,936,16,14.99,3,Pending
1363,937,9,499.00,1,Delivered
1364,938,8,108.00,1,Delivered
1365,939,1,9.99,3,Delivered
1366,940,15,9.99,1,Delivered
1367,941,15,9.99,1,Delivered
1368,941,6,499.99,1,Delivered
1369,941,11,9.99,1,Delivered
1370,942,18,14.99,4,Delivered
1371,943,19,14.99,1,Delivered
1372,944,4,7.99,1,Delivered
1373,944,19,14.99,1,Delivered
1374,945,15,9.99,2,Delivered
1375,946,4,7.99,2,Returned
1376,946,16,14.99,1,Returned
1377,946,12,9.99,2,Returned
1378,947,12,9.99,1,Delivered
1379,948,17,14.99,3,Delivered
1380,949,19,14.99,1,Delivered
1381,950,11,9.99,2,Delivered
1382,951,6,499.99,1,Delivered
1383,951,2,29.99,1,Delivered
1384,951,2,29.99,1,Delivered
1385,952,9,499.00,1,Delivered
1386,953,1,9.99,1,Delivered
1387,954,15,9.99,1,Delivered
1388,955,6,499.99,2,Delivered
1389,956,9,499.00,1,Delivered
1390,956,6,499.99,2,Delivered
1391,957,11,9.99,1,Delivered
1392,958,1,9.99,1,Delivered
1393,959,10,529.00,1,Delivered
1394,960,1,9.99,1,Delivered
1395,961,13,9.99,1,Delivered
1396,961,14,9.99,1,Delivered
1397,961,7,899.99,1,Delivered
1398,962,17,14.99,1,Delivered
1399,963,11,9.99,1,Delivered
1400,963,3,27.99,4,Delivered
1401,963,7,899.99,4,Delivered
1402,964,8,108.00,1,Delivered
1403,965,14,9.99,1,Delivered
1404,966,18,14.99,5,Delivered
1405,967,18,14.99,5,Delivered
1406,967,13,9.99,1,Delivered
1407,967,19,14.99,1,Delivered
1408,968,8,108.00,1,Returned
1409,969,2,29.99,2,Delivered
1410,969,5,5.99,4,Delivered
1411,970,18,14.99,2,Delivered
1412,970,16,14.99,1,Delivered
1413,971,10,529.00,1,Delivered
1414,971,10,529.00,5,Delivered
1415,972,8,108.00,5,Delivered
1416,973,11,9.99,1,Delivered
1417,973,19,14.99,1,Delivered
1418,974,3,27.99,1,Delivered
1419,975,17,14.99,5,Pending
1420,975,2,29.99,2,Pending
1421,976,4,7.99,1,Delivered
1422,976,17,14.99,1,Delivered
1423,976,3,27.99,1,Delivered
1424,977,10,529.00,2,Delivered
1425,978,16,14.99,1,Delivered
1426,979,12,9.99,1,Pending
1427,979,9,499.00,2,Pending
1428,980,14,9.99,5,Delivered
1429,981,8,108.00,4,Delivered
1430,982,7,899.99,2,Delivered
1431,983,2,29.99,1,Delivered
1432,984,16,14.99,1,Delivered
1433,985,4,7.99,1,Delivered
1434,985,9,499.00,1,Delivered
1435,986,20,14.99,1,Delivered
1436,987,4,7.99,1,Delivered
1437,988,7,899.99,1,Delivered
1438,988,17,14.99,1,Delivered
1439,988,17,14.99,1,Delivered
1440,989,14,9.99,1,Delivered
1441,990,20,14.99,1,Delivered
1442,990,5,5.99,4,Delivered
1443,990,11,9.99,5,Delivered
1444,991,11,9.99,1,Delivered
1445,992,14,9.99,1,Pending
1446,993,18,14.99,1,Delivered
1447,993,17,14.99,1,Delivered
1448,994,5,5.99,1,Delivered
1449,995,2,29.99,2,Delivered
1450,996,8,108.00,1,Delivered
1451,996,18,14.99,2,Delivered
1452,996,14,9.99,1,Delivered
1453,997,5,5.99,4,Delivered
1454,998,1,9.99,4,Pending
1455,998,16,14.99,2,Pending
1456,998,2,29.99,2,Pending
1457,999,5,5.99,1,Delivered
1458,999,16,14.99,1,Delivered
2,1,3,27.99,1,Delivered
3,1,8,108.00,1,Delivered
4,2,1,9.99,2,Delivered
5,3,12,9.99,1,Delivered
6,3,17,14.99,4,Delivered
7,3,11,9.99,1,Delivered
8,4,4,7.99,3,Delivered
9,5,18,14.99,1,Delivered
10,5,2,29.99,4,Delivered
11,6,5,5.99,1,Delivered
12,7,6,499.99,3,Returned
13,8,10,529.00,1,Delivered
14,8,7,899.99,1,Delivered
15,9,15,9.99,2,Delivered
16,10,2,29.99,1,Delivered
17,11,9,499.00,2,Delivered
18,12,14,9.99,5,Delivered
19,12,10,529.00,1,Delivered
20,13,8,108.00,1,Delivered
21,14,20,14.99,1,Delivered
22,14,7,899.99,1,Delivered
23,14,9,499.00,1,Delivered
24,15,10,529.00,2,Delivered
25,16,2,29.99,1,Delivered
26,16,11,9.99,1,Delivered
27,16,5,5.99,1,Delivered
28,17,15,9.99,2,Delivered
29,18,4,7.99,2,Delivered
30,19,1,9.99,1,Returned
31,19,7,899.99,1,Returned
32,19,9,499.00,1,Returned
33,20,20,14.99,5,Delivered
34,21,13,9.99,3,Delivered
35,21,20,14.99,1,Delivered
36,22,7,899.99,1,Delivered
37,22,4,7.99,1,Delivered
38,22,15,9.99,1,Delivered
39,23,4,7.99,1,Delivered
40,24,4,7.99,2,Delivered
41,25,14,9.99,4,Delivered
42,25,12,9.99,1,Delivered
43,26,12,9.99,2,Delivered
44,26,6,499.99,1,Delivered
45,26,4,7.99,1,Delivered
46,27,11,9.99,1,Delivered
47,28,9,499.00,1,Delivered
48,29,8,108.00,1,Delivered
49,29,10,529.00,1,Delivered
50,30,13,9.99,1,Delivered
51,31,2,29.99,2,Delivered
52,32,16,14.99,1,Delivered
53,32,19,14.99,2,Delivered
54,33,9,499.00,1,Delivered
55,34,16,14.99,1,Delivered
56,34,1,9.99,1,Delivered
57,35,6,499.99,1,Returned
58,36,3,27.99,1,Delivered
59,36,20,14.99,4,Delivered
60,37,14,9.99,1,Delivered
61,38,10,529.00,1,Returned
62,39,2,29.99,2,Delivered
63,40,17,14.99,1,Delivered
64,41,12,9.99,1,Delivered
65,42,14,9.99,2,Delivered
66,43,6,499.99,2,Delivered
67,43,3,27.99,1,Delivered
68,44,10,529.00,4,Delivered
69,44,3,27.99,4,Delivered
70,45,12,9.99,1,Delivered
71,46,7,899.99,1,Delivered
72,47,12,9.99,2,Delivered
73,48,3,27.99,4,Delivered
74,49,6,499.99,1,Delivered
75,49,20,14.99,1,Delivered
76,50,8,108.00,1,Delivered
77,51,7,899.99,1,Pending
78,52,9,499.00,1,Delivered
79,53,16,14.99,1,Delivered
80,54,16,14.99,2,Delivered
81,55,4,7.99,1,Delivered
82,55,15,9.99,1,Delivered
83,55,19,14.99,5,Delivered
84,56,14,9.99,1,Delivered
85,57,3,27.99,3,Delivered
86,58,9,499.00,4,Delivered
87,58,16,14.99,1,Delivered
88,59,1,9.99,2,Delivered
89,60,1,9.99,2,Delivered
90,61,2,29.99,2,Delivered
91,61,15,9.99,3,Delivered
92,62,14,9.99,5,Delivered
93,63,6,499.99,1,Delivered
94,64,20,14.99,1,Delivered
95,65,15,9.99,1,Returned
96,66,12,9.99,1,Delivered
97,67,11,9.99,2,Returned
98,68,11,9.99,3,Pending
99,69,12,9.99,2,Delivered
100,70,4,7.99,1,Delivered
101,71,12,9.99,2,Delivered
102,71,15,9.99,1,Delivered
103,71,14,9.99,1,Delivered
104,72,12,9.99,1,Returned
105,73,7,899.99,1,Delivered
106,73,2,29.99,2,Delivered
107,74,2,29.99,1,Delivered
108,75,16,14.99,1,Returned
109,75,7,899.99,1,Returned
110,76,16,14.99,2,Pending
111,76,15,9.99,1,Pending
112,76,18,14.99,1,Pending
113,77,10,529.00,5,Delivered
114,78,5,5.99,1,Delivered
115,79,6,499.99,1,Delivered
116,79,7,899.99,1,Delivered
117,80,13,9.99,1,Delivered
118,80,17,14.99,5,Delivered
119,81,13,9.99,2,Delivered
120,82,1,9.99,1,Delivered
121,82,13,9.99,1,Delivered
122,83,14,9.99,1,Delivered
123,84,20,14.99,1,Delivered
124,85,12,9.99,1,Delivered
125,85,7,899.99,1,Delivered
126,86,15,9.99,1,Delivered
127,87,17,14.99,2,Delivered
128,88,3,27.99,1,Delivered
129,89,8,108.00,1,Delivered
130,89,20,14.99,1,Delivered
131,89,10,529.00,1,Delivered
132,90,6,499.99,5,Delivered
133,90,1,9.99,1,Delivered
134,91,17,14.99,2,Delivered
135,92,8,108.00,1,Delivered
136,92,12,9.99,1,Delivered
137,93,2,29.99,1,Delivered
138,93,7,899.99,2,Delivered
139,94,6,499.99,2,Delivered
140,95,8,108.00,5,Delivered
141,95,9,499.00,1,Delivered
142,96,4,7.99,2,Delivered
143,96,16,14.99,1,Delivered
144,97,7,899.99,1,Delivered
145,98,14,9.99,5,Delivered
146,99,17,14.99,1,Delivered
147,100,17,14.99,1,Delivered
148,101,19,14.99,1,Delivered
149,102,17,14.99,1,Delivered
150,102,18,14.99,1,Delivered
151,102,8,108.00,1,Delivered
152,103,13,9.99,1,Delivered
153,103,15,9.99,3,Delivered
154,104,3,27.99,1,Delivered
155,105,4,7.99,1,Delivered
156,106,18,14.99,1,Delivered
157,107,6,499.99,2,Delivered
158,107,19,14.99,1,Delivered
159,107,16,14.99,1,Delivered
160,108,16,14.99,1,Delivered
161,109,7,899.99,2,Delivered
162,109,6,499.99,1,Delivered
163,109,16,14.99,4,Delivered
164,110,2,29.99,1,Delivered
165,110,9,499.00,2,Delivered
166,111,17,14.99,1,Delivered
167,112,17,14.99,2,Delivered
168,113,8,108.00,1,Delivered
169,114,5,5.99,3,Delivered
170,115,5,5.99,1,Delivered
171,116,17,14.99,2,Delivered
172,117,13,9.99,1,Delivered
173,118,11,9.99,1,Delivered
174,119,9,499.00,1,Delivered
175,119,9,499.00,1,Delivered
176,120,19,14.99,1,Delivered
177,121,11,9.99,2,Delivered
178,122,20,14.99,1,Delivered
179,122,8,108.00,3,Delivered
180,122,13,9.99,1,Delivered
181,123,19,14.99,3,Delivered
182,123,1,9.99,2,Delivered
183,124,7,899.99,1,Delivered
184,125,17,14.99,1,Delivered
185,126,12,9.99,3,Delivered
186,126,3,27.99,1,Delivered
187,127,14,9.99,1,Delivered
188,128,19,14.99,2,Delivered
189,128,12,9.99,1,Delivered
190,128,15,9.99,1,Delivered
191,129,15,9.99,1,Delivered
192,130,1,9.99,1,Delivered
193,130,7,899.99,2,Delivered
194,131,7,899.99,1,Returned
195,132,8,108.00,1,Delivered
196,133,2,29.99,1,Delivered
197,134,6,499.99,1,Delivered
198,134,6,499.99,1,Delivered
199,135,2,29.99,1,Delivered
200,135,1,9.99,2,Delivered
201,136,17,14.99,2,Delivered
202,136,14,9.99,1,Delivered
203,137,3,27.99,1,Delivered
204,138,11,9.99,3,Delivered
205,138,17,14.99,2,Delivered
206,139,14,9.99,1,Delivered
207,140,13,9.99,1,Delivered
208,141,7,899.99,1,Delivered
209,142,16,14.99,5,Returned
210,142,9,499.00,1,Returned
211,143,7,899.99,1,Delivered
212,143,17,14.99,1,Delivered
213,144,14,9.99,1,Delivered
214,145,12,9.99,2,Delivered
215,145,13,9.99,1,Delivered
216,145,5,5.99,1,Delivered
217,146,4,7.99,2,Delivered
218,147,2,29.99,1,Delivered
219,148,7,899.99,1,Delivered
220,148,17,14.99,5,Delivered
221,148,8,108.00,2,Delivered
222,149,18,14.99,1,Delivered
223,150,11,9.99,1,Delivered
224,151,19,14.99,2,Pending
225,152,2,29.99,1,Pending
226,153,15,9.99,2,Delivered
227,154,4,7.99,3,Delivered
228,155,4,7.99,1,Delivered
229,156,2,29.99,1,Delivered
230,156,10,529.00,1,Delivered
231,157,19,14.99,2,Delivered
232,158,5,5.99,3,Delivered
233,159,8,108.00,2,Delivered
234,159,4,7.99,3,Delivered
235,160,18,14.99,2,Delivered
236,161,19,14.99,1,Delivered
237,162,14,9.99,1,Delivered
238,162,15,9.99,1,Delivered
239,163,10,529.00,3,Delivered
240,163,3,27.99,1,Delivered
241,163,14,9.99,1,Delivered
242,164,19,14.99,1,Delivered
243,164,14,9.99,3,Delivered
244,165,15,9.99,1,Delivered
245,166,15,9.99,1,Delivered
246,167,3,27.99,1,Returned
247,168,2,29.99,1,Delivered
248,169,12,9.99,2,Delivered
249,170,12,9.99,1,Delivered
250,170,8,108.00,1,Delivered
251,170,15,9.99,2,Delivered
252,171,7,899.99,1,Delivered
253,172,11,9.99,5,Delivered
254,172,20,14.99,1,Delivered
255,173,12,9.99,1,Delivered
256,174,4,7.99,3,Delivered
257,175,18,14.99,1,Delivered
258,176,18,14.99,2,Delivered
259,177,18,14.99,1,Delivered
260,178,7,899.99,1,Delivered
261,179,5,5.99,2,Delivered
262,179,17,14.99,1,Delivered
263,179,2,29.99,1,Delivered
264,180,13,9.99,1,Delivered
265,181,3,27.99,5,Delivered
266,181,15,9.99,4,Delivered
267,181,20,14.99,2,Delivered
268,182,10,529.00,2,Delivered
269,182,13,9.99,3,Delivered
270,183,12,9.99,1,Delivered
271,183,12,9.99,1,Delivered
272,184,2,29.99,5,Pending
273,185,3,27.99,1,Delivered
274,186,17,14.99,1,Delivered
275,186,3,27.99,1,Delivered
276,187,13,9.99,1,Delivered
277,188,1,9.99,2,Delivered
278,189,14,9.99,1,Pending
279,189,10,529.00,1,Pending
280,190,13,9.99,1,Delivered
281,190,14,9.99,2,Delivered
282,190,11,9.99,5,Delivered
283,191,2,29.99,1,Delivered
284,192,5,5.99,2,Delivered
285,193,5,5.99,2,Delivered
286,194,6,499.99,4,Delivered
287,195,16,14.99,2,Delivered
288,196,11,9.99,1,Delivered
289,197,11,9.99,1,Delivered
290,198,17,14.99,1,Delivered
291,199,6,499.99,1,Delivered
292,199,15,9.99,1,Delivered
293,199,6,499.99,5,Delivered
294,200,1,9.99,1,Delivered
295,201,19,14.99,1,Pending
296,202,2,29.99,5,Delivered
297,203,16,14.99,1,Delivered
298,203,3,27.99,1,Delivered
299,204,5,5.99,1,Delivered
300,205,15,9.99,1,Delivered
301,206,12,9.99,1,Delivered
302,207,3,27.99,2,Delivered
303,208,19,14.99,1,Delivered
304,209,3,27.99,1,Delivered
305,210,15,9.99,1,Returned
306,210,12,9.99,2,Returned
307,211,20,14.99,1,Delivered
308,212,1,9.99,2,Returned
309,212,10,529.00,1,Returned
310,213,12,9.99,1,Delivered
311,214,2,29.99,1,Delivered
312,214,6,499.99,1,Delivered
313,214,13,9.99,2,Delivered
314,215,16,14.99,1,Delivered
315,215,19,14.99,1,Delivered
316,216,10,529.00,2,Delivered
317,217,4,7.99,4,Delivered
318,218,10,529.00,1,Delivered
319,219,12,9.99,1,Delivered
320,220,5,5.99,1,Delivered
321,220,13,9.99,2,Delivered
322,221,20,14.99,2,Delivered
323,222,5,5.99,1,Delivered
324,223,15,9.99,1,Delivered
325,223,2,29.99,1,Delivered
326,224,17,14.99,1,Delivered
327,224,17,14.99,1,Delivered
328,224,5,5.99,2,Delivered
329,225,2,29.99,1,Delivered
330,226,18,14.99,1,Returned
331,226,14,9.99,3,Returned
332,226,12,9.99,1,Returned
333,227,16,14.99,1,Delivered
334,228,17,14.99,1,Delivered
335,229,4,7.99,2,Delivered
336,230,14,9.99,1,Delivered
337,231,3,27.99,2,Delivered
338,231,16,14.99,4,Delivered
339,232,14,9.99,1,Delivered
340,232,6,499.99,2,Delivered
